[21103.503926] 941:27f
[21103.503931] 954:27f
[21103.503936] 985:27f
[21103.503941] 991:22f
[21103.503945] 13:27f
[21103.503950] 961:27f
[21103.503955] 972:27f
[21103.503959] 1030:17f
[21103.503964] 52:22f
[21103.503969] 982:27f
[21103.503974] 969:22f
[21103.503978] 874:17f
[21103.503983] 84:22f
[21103.503987] 1066:27f
[21103.503992] 960:27f
[21103.503997] 979:27f
[21103.504002] 966:22f
[21103.504006] 1:27f
[21103.504011] 943:27f
[21103.504016] 996:27f
[21103.504020] 962:27f
[21103.504025] 930:17f
[21103.504030] 42:22f
[21103.504034] 1080:27f
[21103.504039] 1019:22f
[21103.504044] 398:17f
[21103.504049] 765:22f
[21103.504053] 969:22f
[21103.504058] 412:17f
[21103.504063] 734:22f
[21103.504067] 579:17f
[21103.504072] 502:22f
[21103.504077] 1175:22f
[21103.504082] 0:27f
[21103.504086] 970:27f
[21103.504091] 10:22f
[21103.504096] 1360:17f
[21103.504100] 32:22f
[21103.504105] 954:22f
[21103.504110] 14:27f
[21103.504114] 951:22f
[21103.504119] 990:22f
[21103.504124] 6:27f
[21103.504129] 958:17f
[21103.504133] 73:22f
[21103.504138] 972:27f
[21103.504142] 939:22f
[21103.504147] 554:17f
[21103.504152] 461:22f
[21103.504157] 507:17f
[21103.504161] 548:22f
[21103.504166] 970:27f
[21103.504171] 1048:27f
[21103.504175] 965:27f
[21103.504180] 933:22f
[21103.504185] 291:17f
[21103.504189] 773:22f
[21103.504194] 1033:27f
[21103.504199] 1003:22f
[21103.504204] 34:27f
[21103.504208] 966:27f
[21103.504213] 970:27f
[21103.504218] 961:22f
[21103.504223] 16:27f
[21103.504227] 968:17f
[21103.504232] 218:22f
[21103.504237] 898:27f
[21103.504241] 994:27f
[21103.504246] 926:22f
[21103.504251] 28:17f
[21103.504256] 1016:22f
[21103.504260] 752:17f
[21103.504265] 450:22f
[21103.504269] 660:17f
[21103.504274] 434:22f
[21103.504279] 908:27f
[21103.504284] 999:27f
[21103.504288] 954:27f
[21103.504293] 985:27f
[21103.504298] 947:22f
[21103.504302] 442:17f
[21103.504307] 689:22f
[21103.504312] 344:17f
[21103.504317] 760:22f
[21103.504321] 342:17f
[21103.504326] 654:22f
[21103.504331] 968:27f
[21103.504335] 964:27f
[21103.504340] 973:27f
[21103.504345] 961:27f
[21103.504349] 99:18f
[21103.504354] 1462:22f
[21103.504359] 353:17f
[21103.504363] 323:27f
[21103.504368] 964:22f
[21103.504373] 424:17f
[21103.504378] 545:22f
[21103.504382] 441:17f
[21103.504387] 533:22f
[21103.504392] 431:17f
[21103.504396] 837:22f
[21103.504401] 198:17f
[21103.504406] 769:22f
[21103.504411] 212:17f
[21103.504415] 964:17f
[21103.504420] 50:22f
[21103.504425] 1030:17f
[21103.504430] 79:22f
[21103.504434] 885:17f
[21103.504439] 81:22f
[21103.504443] 868:17f
[21103.504448] 108:22f
[21103.504453] 983:17f
[21103.504457] 33:22f
[21103.504462] 932:17f
[21103.504467] 146:22f
[21103.504471] 955:17f
[21103.504476] 261:22f
[21103.504481] 701:17f
[21103.504486] 366:22f
[21103.504490] 699:17f
[21103.504495] 530:22f
[21103.504500] 529:17f
[21103.504504] 445:22f
[21103.504509] 603:17f
[21103.504514] 601:22f
[21103.504518] 412:17f
[21103.504523] 947:17f
[21103.504528] 88:22f
[21103.504533] 920:27f
[21103.504537] 979:17f
[21103.504542] 45:22f
[21103.504546] 967:17f
[21103.504551] 2:22f
[21103.504556] 959:17f
[21103.504561] 292:22f
[21103.504565] 736:17f
[21103.504570] 331:22f
[21103.504575] 633:17f
[21103.504580] 475:22f
[21103.504584] 649:17f
[21103.504589] 427:22f
[21103.504594] 555:17f
[21103.504598] 487:22f
[21103.504603] 455:17f
[21103.504608] 692:22f
[21103.504612] 272:17f
[21103.504617] 879:22f
[21103.504622] 171:17f
[21103.504626] 850:22f
[21103.504631] 123:17f
[21103.504636] 876:22f
[21103.504640] 84:17f
[21103.504645] 958:22f
[21103.504650] 10:17f
[21103.504655] 955:17f
[21103.504659] 209:22f
[21103.504664] 804:17f
[21103.504669] 286:22f
[21103.504673] 751:17f
[21103.504678] 221:22f
[21103.504683] 800:17f
[21103.504687] 270:22f
[21103.504692] 687:17f
[21103.504697] 282:22f
[21103.504702] 685:17f
[21103.504706] 504:22f
[21103.504711] 464:17f
[21103.504716] 727:22f
[21103.504720] 376:17f
[21103.504725] 781:22f
[21103.504730] 212:17f
[21103.504735] 789:22f
[21103.504739] 239:17f
[21103.504744] 960:22f
[21103.504749] 61:17f
[21103.504753] 903:22f
[21103.504758] 59:17f
[21103.504763] 951:22f
[21103.504767] 49:17f
[21103.504772] 964:27f
[21103.504777] 29:17f
[21103.504781] 942:27f
[21103.504786] 986:27f
[21103.504791] 947:17f
[21103.504795] 17:22f
[21103.504800] 1045:22f
[21103.504805] 11:17f
[21103.504809] 976:27f
[21103.504814] 5:22f
[21103.504819] 10:17f
[21103.504823] 959:27f
[21103.504828] 990:22f
[21103.504833] 47:17f
[21103.504837] 928:22f
[21103.504842] 85:17f
[21103.504847] 1011:27f
[21103.504851] 961:17f
[21103.504856] 28:22f
[21103.504861] 941:17f
[21103.504865] 89:22f
[21103.504870] 922:17f
[21103.504875] 148:22f
[21103.504880] 939:17f
[21103.504884] 976:17f
[21103.504889] 137:22f
[21103.504894] 768:27f
[21103.504898] 983:17f
[21103.504903] 524:22f
[21103.504908] 467:17f
[21103.504912] 977:27f
[21103.504917] 986:17f
[21103.504922] 218:22f
[21103.504927] 764:17f
[21103.504931] 1054:17f
[21103.504936] 292:22f
[21103.504941] 719:17f
[21103.504946] 948:27f
[21103.504950] 961:17f
[21103.504955] 215:22f
[21103.504960] 753:17f
[21103.504964] 841:22f
[21103.504969] 134:17f
[21103.504974] 1033:27f
[21103.504978] 936:17f
[21103.504983] 328:22f
[21103.504988] 706:17f
[21103.504993] 971:17f
[21103.504997] 395:22f
[21103.505002] 669:17f
[21103.505007] 874:22f
[21103.505011] 195:17f
[21103.505016] 1054:17f
[21103.505021] 946:22f
[21103.505026] 28:17f
[21103.505030] 970:17f
[21103.505035] 969:17f
[21103.505039] 78:22f
[21103.505044] 920:17f
[21103.505049] 174:22f
[21103.505054] 892:17f
[21103.505058] 943:27f
[21103.505063] 1012:27f
[21103.505068] 950:17f
[21103.505072] 115:22f
[21103.505077] 892:17f
[21103.505082] 794:22f
[21103.505087] 173:17f
[21103.505091] 796:22f
[21103.505096] 254:17f
[21103.505101] 995:17f
[21103.505106] 109:22f
[21103.505110] 853:17f
[21103.505115] 713:22f
[21103.505120] 360:17f
[21103.505124] 970:17f
[21103.505129] 462:22f
[21103.505134] 575:17f
[21103.505138] 1047:17f
[21103.505143] 36:22f
[21103.505148] 933:17f
[21103.505153] 459:18f
[21103.505157] 1352:22f
[21103.505162] 278:27f
[21103.505167] 41:17f
[21103.505171] 944:27f
[21103.505176] 936:17f
[21103.505181] 133:22f
[21103.505186] 973:22f
[21103.505190] 819:17f
[21103.505195] 157:22f
[21103.505200] 982:22f
[21103.505204] 40:17f
[21103.505209] 932:22f
[21103.505214] 364:17f
[21103.505219] 1017:22f
[21103.505223] 474:17f
[21103.505228] 503:22f
[21103.505233] 602:17f
[21103.505237] 537:22f
[21103.505242] 970:27f
[21103.505247] 1010:27f
[21103.505252] 966:27f
[21103.505257] 1000:22f
[21103.505261] 58:17f
[21103.505266] 965:27f
[21103.505270] 74:22f
[21103.505275] 903:27f
[21103.505280] 1100:22f
[21103.505285] 563:17f
[21103.505289] 678:22f
[21103.505294] 511:17f
[21103.505299] 453:22f
[21103.505303] 898:17f
[21103.505308] 69:22f
[21103.505313] 1155:27f
[21103.505318] 951:17f
[21103.505322] 2:22f
[21103.505327] 991:27f
[21103.505332] 970:22f
[21103.505336] 1:27f
[21103.505341] 979:27f
[21103.505346] 986:27f
[21103.505350] 999:27f
[21103.505355] 985:22f
[21103.505360] 588:17f
[21103.505365] 425:22f
[21103.505369] 916:17f
[21103.505374] 252:22f
[21103.505379] 932:27f
[21103.505383] 943:27f
[21103.505388] 971:22f
[21103.505393] 10:27f
[21103.505397] 955:22f
[21103.505402] 667:17f
[21103.505407] 382:22f
[21103.505412] 966:22f
[21103.505416] 705:17f
[21103.505421] 395:22f
[21103.505426] 870:27f
[21103.505430] 1012:27f
[21103.505435] 968:27f
[21103.505440] 928:27f
[21103.505445] 975:27f
[21103.505449] 940:22f
[21103.505454] 624:17f
[21103.505459] 545:22f
[21103.505463] 978:27f
[21103.505468] 955:22f
[21103.505473] 400:17f
[21103.505477] 707:22f
[21103.505482] 816:17f
[21103.505487] 412:22f
[21103.505491] 978:22f
[21103.505496] 81:17f
[21103.505501] 884:22f
[21103.505505] 262:17f
[21103.505510] 840:22f
[21103.505515] 407:17f
[21103.505520] 561:22f
[21103.505524] 854:17f
[21103.505529] 288:22f
[21103.505534] 840:17f
[21103.505538] 168:22f
[21103.505543] 977:27f
[21103.505548] 2:17f
[21103.505552] 957:22f
[21103.505557] 10:27f
[21103.505562] 941:27f
[21103.505566] 992:27f
[21103.505571] 946:27f
[21103.505576] 1452:17f
[21103.505581] 743:22f
[21103.505585] 227:27f
[21103.505590] 1011:27f
[21103.505595] 1106:17f
[21103.505599] 33:22f
[21103.505604] 937:27f
[21103.505609] 928:22f
[21103.505614] 975:22f
[21103.505618] 105:17f
[21103.505623] 865:22f
[21103.505628] 907:17f
[21103.505633] 140:22f
[21103.505637] 880:17f
[21103.505642] 178:22f
[21103.505647] 1023:27f
[21103.505651] 968:27f
[21103.505656] 966:27f
[21103.505661] 969:22f
[21103.505665] 340:17f
[21103.505670] 832:22f
[21103.505675] 914:27f
[21103.505679] 960:27f
[21103.505684] 935:17f
[21103.505689] 157:22f
[21103.505693] 968:22f
[21103.505698] 571:17f
[21103.505703] 574:22f
[21103.505708] 935:27f
[21103.505712] 947:27f
[21103.505717] 963:27f
[21103.505722] 1019:22f
[21103.505727] 66:17f
[21103.505731] 898:22f
[21103.505736] 1002:27f
[21103.505741] 935:22f
[21103.505745] 125:17f
[21103.505750] 828:22f
[21103.505755] 1056:27f
[21103.505760] 950:27f
[21103.505764] 985:22f
[21103.505769] 2:27f
[21103.505773] 953:27f
[21103.505778] 930:17f
[21103.505783] 114:22f
[21103.505788] 1031:27f
[21103.505792] 978:22f
[21103.505797] 502:17f
[21103.505802] 456:22f
[21103.505806] 977:17f
[21103.505811] 5:22f
[21103.505816] 934:27f
[21103.505821] 1151:18f
[21103.505825] 1315:22f
[21103.505830] 126:27f
[21103.505835] 526:17f
[21103.505840] 305:22f
[21103.505844] 1159:17f
[21103.505849] 85:22f
[21103.505854] 914:17f
[21103.505858] 62:22f
[21103.505863] 916:17f
[21103.505868] 273:22f
[21103.505872] 841:17f
[21103.505877] 289:22f
[21103.505882] 821:17f
[21103.505887] 217:22f
[21103.505891] 744:17f
[21103.505896] 305:22f
[21103.505901] 752:17f
[21103.505905] 217:22f
[21103.505910] 858:17f
[21103.505915] 375:22f
[21103.505919] 726:17f
[21103.505924] 421:22f
[21103.505929] 677:17f
[21103.505934] 298:22f
[21103.505938] 662:17f
[21103.505943] 376:22f
[21103.505948] 842:17f
[21103.505952] 159:22f
[21103.505957] 984:27f
[21103.505962] 936:17f
[21103.505966] 262:22f
[21103.505971] 711:17f
[21103.505976] 420:22f
[21103.505981] 667:17f
[21103.505985] 323:22f
[21103.505990] 814:17f
[21103.505994] 332:22f
[21103.505999] 787:17f
[21103.506004] 179:22f
[21103.506009] 942:17f
[21103.506013] 231:22f
[21103.506018] 988:22f
[21103.506023] 9:17f
[21103.506028] 1097:22f
[21103.506032] 60:17f
[21103.506037] 944:27f
[21103.506042] 959:27f
[21103.506046] 1079:17f
[21103.506051] 57:22f
[21103.506056] 1003:22f
[21103.506060] 62:17f
[21103.506065] 988:27f
[21103.506070] 22:17f
[21103.506074] 1004:22f
[21103.506079] 13:17f
[21103.506084] 1183:22f
[21103.506089] 94:17f
[21103.506093] 935:27f
[21103.506098] 976:22f
[21103.506103] 92:17f
[21103.506107] 958:22f
[21103.506112] 266:17f
[21103.506117] 884:22f
[21103.506121] 174:17f
[21103.506126] 950:27f
[21103.506131] 1007:22f
[21103.506136] 39:17f
[21103.506140] 936:22f
[21103.506145] 49:17f
[21103.506150] 920:22f
[21103.506154] 130:17f
[21103.506159] 835:22f
[21103.506164] 275:17f
[21103.506168] 739:22f
[21103.506173] 473:17f
[21103.506178] 503:22f
[21103.506182] 462:17f
[21103.506187] 728:22f
[21103.506192] 231:17f
[21103.506197] 751:22f
[21103.506201] 366:17f
[21103.506206] 711:22f
[21103.506211] 450:17f
[21103.506215] 568:22f
[21103.506220] 391:17f
[21103.506225] 720:22f
[21103.506230] 244:17f
[21103.506234] 765:22f
[21103.506239] 407:17f
[21103.506244] 629:22f
[21103.506249] 422:17f
[21103.506253] 711:22f
[21103.506258] 294:17f
[21103.506263] 888:22f
[21103.506267] 169:17f
[21103.506272] 797:22f
[21103.506277] 325:17f
[21103.506281] 645:22f
[21103.506286] 571:17f
[21103.506291] 596:22f
[21103.506295] 442:17f
[21103.506300] 640:22f
[21103.506305] 450:17f
[21103.506310] 542:22f
[21103.506314] 692:17f
[21103.506319] 302:22f
[21103.506324] 666:17f
[21103.506329] 484:22f
[21103.506333] 603:17f
[21103.506338] 1164:17f
[21103.506343] 344:22f
[21103.506347] 632:17f
[21103.506352] 338:22f
[21103.506357] 731:17f
[21103.506362] 1049:27f
[21103.506366] 1000:17f
[21103.506371] 116:22f
[21103.506376] 858:17f
[21103.506381] 786:22f
[21103.506385] 374:17f
[21103.506390] 945:27f
[21103.506395] 1055:27f
[21103.506399] 1004:17f
[21103.506404] 376:22f
[21103.506409] 652:17f
[21103.506414] 926:22f
[21103.506418] 127:17f
[21103.506423] 896:27f
[21103.506427] 1056:17f
[21103.506432] 452:22f
[21103.506437] 591:17f
[21103.506442] 859:22f
[21103.506446] 247:17f
[21103.506451] 1061:27f
[21103.506456] 1002:17f
[21103.506461] 157:22f
[21103.506465] 814:17f
[21103.506470] 427:22f
[21103.506475] 703:17f
[21103.506480] 1051:27f
[21103.506484] 968:27f
[21103.506489] 943:22f
[21103.506494] 54:17f
[21103.506498] 1220:17f
[21103.506503] 762:22f
[21103.506508] 367:17f
[21103.506513] 961:22f
[21103.506517] 150:17f
[21103.506522] 1090:17f
[21103.506527] 936:22f
[21103.506532] 97:17f
[21103.506536] 1153:27f
[21103.506541] 951:17f
[21103.506546] 62:22f
[21103.506550] 918:17f
[21103.506555] 558:22f
[21103.506560] 484:17f
[21103.506565] 746:22f
[21103.506569] 443:17f
[21103.506574] 970:27f
[21103.506579] 1086:27f
[21103.506583] 1028:17f
[21103.506588] 357:22f
[21103.506593] 615:18f
[21103.506597] 1352:22f
[21103.506602] 637:17f
[21103.506607] 18:27f
[21103.506612] 955:17f
[21103.506616] 158:22f
[21103.506621] 859:17f
[21103.506626] 107:22f
[21103.506631] 849:17f
[21103.506635] 285:22f
[21103.506640] 713:17f
[21103.506645] 292:22f
[21103.506649] 743:17f
[21103.506654] 257:22f
[21103.506659] 851:17f
[21103.506664] 209:22f
[21103.506668] 915:27f
[21103.506673] 970:27f
[21103.506677] 971:17f
[21103.506682] 97:22f
[21103.506687] 869:17f
[21103.506692] 369:22f
[21103.506696] 614:17f
[21103.506701] 558:22f
[21103.506706] 408:17f
[21103.506710] 558:22f
[21103.506715] 400:17f
[21103.506720] 787:22f
[21103.506724] 394:17f
[21103.506729] 578:22f
[21103.506734] 393:17f
[21103.506739] 757:22f
[21103.506743] 203:17f
[21103.506748] 880:22f
[21103.506753] 276:17f
[21103.506757] 770:22f
[21103.506762] 266:17f
[21103.506767] 707:22f
[21103.506771] 275:17f
[21103.506776] 964:22f
[21103.506781] 162:17f
[21103.506786] 872:22f
[21103.506790] 324:17f
[21103.506795] 786:22f
[21103.506800] 423:17f
[21103.506804] 591:22f
[21103.506809] 431:17f
[21103.506814] 796:22f
[21103.506818] 455:17f
[21103.506823] 647:22f
[21103.506828] 487:17f
[21103.506833] 485:22f
[21103.506837] 683:17f
[21103.506842] 314:22f
[21103.506847] 813:17f
[21103.506851] 442:22f
[21103.506856] 584:17f
[21103.506861] 420:22f
[21103.506865] 534:17f
[21103.506870] 617:22f
[21103.506875] 587:17f
[21103.506879] 544:22f
[21103.506884] 661:17f
[21103.506889] 508:22f
[21103.506894] 524:17f
[21103.506898] 625:22f
[21103.506903] 525:17f
[21103.506908] 701:22f
[21103.506912] 527:17f
[21103.506917] 712:22f
[21103.506922] 335:17f
[21103.506927] 852:22f
[21103.506931] 376:17f
[21103.506936] 632:22f
[21103.506941] 441:17f
[21103.506945] 558:22f
[21103.506950] 407:17f
[21103.506955] 706:22f
[21103.506959] 325:17f
[21103.506964] 848:22f
[21103.506969] 166:17f
[21103.506973] 807:22f
[21103.506978] 336:17f
[21103.506983] 854:22f
[21103.506988] 117:17f
[21103.506992] 987:22f
[21103.506997] 204:17f
[21103.507002] 765:22f
[21103.507006] 247:17f
[21103.507011] 821:22f
[21103.507016] 221:17f
[21103.507020] 755:22f
[21103.507025] 513:17f
[21103.507030] 677:22f
[21103.507035] 288:17f
[21103.507039] 777:22f
[21103.507044] 455:17f
[21103.507049] 685:22f
[21103.507053] 372:17f
[21103.507058] 883:22f
[21103.507063] 289:17f
[21103.507067] 860:22f
[21103.507072] 369:17f
[21103.507077] 728:22f
[21103.507082] 240:17f
[21103.507086] 861:22f
[21103.507091] 128:17f
[21103.507096] 987:27f
[21103.507100] 970:27f
[21103.507105] 945:27f
[21103.507110] 872:22f
[21103.507115] 117:27f
[21103.507119] 948:27f
[21103.507124] 944:17f
[21103.507129] 120:22f
[21103.507133] 926:27f
[21103.507138] 972:27f
[21103.507143] 929:17f
[21103.507147] 941:22f
[21103.507152] 150:17f
[21103.507157] 892:22f
[21103.507161] 132:17f
[21103.507166] 985:27f
[21103.507171] 982:27f
[21103.507175] 19:17f
[21103.507180] 946:27f
[21103.507185] 982:17f
[21103.507190] 737:22f
[21103.507194] 295:17f
[21103.507199] 967:17f
[21103.507204] 460:22f
[21103.507208] 582:17f
[21103.507213] 628:22f
[21103.507218] 335:17f
[21103.507222] 952:27f
[21103.507227] 1012:27f
[21103.507232] 917:17f
[21103.507236] 41:22f
[21103.507241] 926:17f
[21103.507246] 174:22f
[21103.507251] 986:22f
[21103.507255] 10:17f
[21103.507260] 994:27f
[21103.507265] 963:27f
[21103.507269] 1087:17f
[21103.507274] 962:22f
[21103.507279] 226:17f
[21103.507283] 947:27f
[21103.507288] 957:27f
[21103.507293] 1045:27f
[21103.507297] 966:27f
[21103.507302] 946:27f
[21103.507307] 961:17f
[21103.507311] 80:22f
[21103.507316] 897:17f
[21103.507321] 136:22f
[21103.507326] 837:17f
[21103.507330] 522:22f
[21103.507335] 479:17f
[21103.507340] 981:27f
[21103.507344] 968:27f
[21103.507349] 998:27f
[21103.507354] 948:17f
[21103.507358] 304:18f
[21103.507363] 1355:22f
[21103.507368] 372:27f
[21103.507372] 237:17f
[21103.507377] 700:22f
[21103.507382] 266:17f
[21103.507387] 683:22f
[21103.507392] 1027:27f
[21103.507396] 939:22f
[21103.507401] 46:17f
[21103.507406] 941:22f
[21103.507410] 726:17f
[21103.507415] 225:22f
[21103.507420] 956:17f
[21103.507424] 131:22f
[21103.507429] 964:27f
[21103.507434] 972:27f
[21103.507439] 959:27f
[21103.507443] 975:27f
[21103.507448] 963:27f
[21103.507453] 924:22f
[21103.507457] 535:17f
[21103.507462] 485:22f
[21103.507467] 927:17f
[21103.507471] 109:22f
[21103.507476] 1026:27f
[21103.507481] 907:22f
[21103.507486] 628:17f
[21103.507490] 361:22f
[21103.507495] 967:22f
[21103.507500] 820:17f
[21103.507504] 378:22f
[21103.507509] 969:27f
[21103.507514] 56:17f
[21103.507518] 921:27f
[21103.507523] 966:17f
[21103.507528] 130:22f
[21103.507533] 1035:22f
[21103.507537] 333:17f
[21103.507542] 917:22f
[21103.507547] 284:17f
[21103.507552] 936:22f
[21103.507556] 788:17f
[21103.507561] 179:22f
[21103.507566] 917:27f
[21103.507570] 990:27f
[21103.507575] 943:27f
[21103.507580] 980:27f
[21103.507584] 954:27f
[21103.507589] 974:27f
[21103.507594] 941:22f
[21103.507598] 543:17f
[21103.507603] 650:22f
[21103.507608] 981:27f
[21103.507613] 962:27f
[21103.507617] 971:27f
[21103.507622] 944:27f
[21103.507627] 980:17f
[21103.507631] 27:22f
[21103.507636] 973:22f
[21103.507641] 998:22f
[21103.507646] 145:17f
[21103.507650] 832:22f
[21103.507655] 644:17f
[21103.507660] 334:22f
[21103.507664] 968:27f
[21103.507669] 1032:27f
[21103.507674] 955:22f
[21103.507678] 10:27f
[21103.507683] 961:22f
[21103.507688] 10:27f
[21103.507692] 958:27f
[21103.507697] 969:27f
[21103.507702] 936:22f
[21103.507706] 250:17f
[21103.507711] 786:22f
[21103.507716] 733:17f
[21103.507721] 422:22f
[21103.507725] 948:27f
[21103.507730] 964:27f
[21103.507735] 967:27f
[21103.507740] 973:27f
[21103.507744] 923:22f
[21103.507749] 59:17f
[21103.507754] 996:22f
[21103.507758] 125:17f
[21103.507763] 1965:17f
[21103.507768] 117:22f
[21103.507772] 871:27f
[21103.507777] 988:27f
[21103.507782] 945:27f
[21103.507787] 977:27f
[21103.507791] 932:27f
[21103.507796] 1196:17f
[21103.507801] 8:22f
[21103.507805] 1038:22f
[21103.507810] 430:17f
[21103.507815] 537:22f
[21103.507820] 764:17f
[21103.507824] 367:22f
[21103.507829] 814:17f
[21103.507834] 368:22f
[21103.507839] 1155:22f
[21103.507843] 673:17f
[21103.507848] 484:22f
[21103.507853] 927:27f
[21103.507857] 964:27f
[21103.507862] 1013:27f
[21103.507867] 945:22f
[21103.507872] 133:17f
[21103.507876] 900:22f
[21103.507881] 967:22f
[21103.507886] 269:17f
[21103.507891] 976:22f
[21103.507895] 933:27f
[21103.507900] 960:27f
[21103.507904] 6:22f
[21103.507909] 997:27f
[21103.507914] 1126:17f
[21103.507919] 22:22f
[21103.507923] 932:27f
[21103.507928] 964:27f
[21103.507933] 973:27f
[21103.507937] 967:27f
[21103.507942] 986:22f
[21103.507947] 2:27f
[21103.507951] 963:27f
[21103.507956] 1101:22f
[21103.507961] 521:17f
[21103.507966] 548:22f
[21103.507970] 409:17f
[21103.507975] 746:22f
[21103.507980] 902:27f
[21103.507985] 970:27f
[21103.507989] 965:27f
[21103.507994] 969:27f
[21103.507999] 600:18f
[21103.508003] 1358:27f
[21103.508008] 30:22f
[21103.508013] 396:17f
[21103.508017] 542:27f
[21103.508022] 922:17f
[21103.508027] 61:22f
[21103.508031] 940:17f
[21103.508036] 97:22f
[21103.508041] 917:17f
[21103.508046] 194:22f
[21103.508050] 806:17f
[21103.508055] 248:22f
[21103.508060] 702:17f
[21103.508064] 479:22f
[21103.508069] 678:17f
[21103.508074] 449:22f
[21103.508078] 523:17f
[21103.508083] 575:22f
[21103.508088] 447:17f
[21103.508093] 579:22f
[21103.508097] 392:17f
[21103.508102] 570:22f
[21103.508107] 489:17f
[21103.508111] 568:22f
[21103.508116] 419:17f
[21103.508121] 548:22f
[21103.508125] 424:17f
[21103.508130] 565:22f
[21103.508135] 403:17f
[21103.508140] 831:22f
[21103.508144] 241:17f
[21103.508149] 862:22f
[21103.508154] 102:17f
[21103.508158] 993:27f
[21103.508163] 958:17f
[21103.508168] 13:22f
[21103.508172] 1:27f
[21103.508177] 943:27f
[21103.508182] 22:17f
[21103.508186] 960:17f
[21103.508191] 49:22f
[21103.508196] 931:17f
[21103.508200] 303:22f
[21103.508205] 683:17f
[21103.508210] 652:22f
[21103.508214] 312:17f
[21103.508219] 657:22f
[21103.508224] 391:17f
[21103.508229] 622:22f
[21103.508233] 344:17f
[21103.508238] 723:22f
[21103.508243] 252:17f
[21103.508247] 796:22f
[21103.508252] 452:17f
[21103.508257] 775:22f
[21103.508261] 191:17f
[21103.508266] 991:17f
[21103.508271] 11:22f
[21103.508275] 953:17f
[21103.508280] 12:22f
[21103.508285] 1006:17f
[21103.508290] 149:22f
[21103.508294] 821:17f
[21103.508299] 347:22f
[21103.508304] 655:17f
[21103.508308] 308:22f
[21103.508313] 721:17f
[21103.508318] 296:22f
[21103.508322] 669:17f
[21103.508327] 441:22f
[21103.508332] 593:17f
[21103.508337] 614:22f
[21103.508341] 348:17f
[21103.508346] 800:22f
[21103.508351] 234:17f
[21103.508355] 778:22f
[21103.508360] 226:17f
[21103.508365] 945:27f
[21103.508370] 936:22f
[21103.508374] 60:17f
[21103.508379] 916:22f
[21103.508383] 48:17f
[21103.508388] 917:22f
[21103.508393] 74:17f
[21103.508398] 1045:17f
[21103.508402] 112:22f
[21103.508407] 955:17f
[21103.508412] 226:22f
[21103.508417] 785:17f
[21103.508421] 257:22f
[21103.508426] 707:17f
[21103.508431] 444:22f
[21103.508435] 534:17f
[21103.508440] 702:22f
[21103.508445] 360:17f
[21103.508449] 607:22f
[21103.508454] 371:17f
[21103.508459] 597:22f
[21103.508463] 384:17f
[21103.508468] 800:22f
[21103.508473] 192:17f
[21103.508477] 817:22f
[21103.508482] 263:17f
[21103.508487] 854:22f
[21103.508492] 120:17f
[21103.508496] 953:27f
[21103.508501] 993:27f
[21103.508506] 925:22f
[21103.508510] 33:17f
[21103.508515] 1121:22f
[21103.508520] 70:17f
[21103.508524] 968:17f
[21103.508529] 75:22f
[21103.508534] 1040:17f
[21103.508539] 956:17f
[21103.508543] 201:22f
[21103.508548] 857:17f
[21103.508553] 109:22f
[21103.508557] 847:17f
[21103.508562] 396:22f
[21103.508567] 691:17f
[21103.508572] 288:22f
[21103.508576] 664:17f
[21103.508581] 441:22f
[21103.508586] 524:17f
[21103.508590] 625:22f
[21103.508595] 465:17f
[21103.508600] 651:22f
[21103.508604] 320:17f
[21103.508609] 639:22f
[21103.508614] 347:17f
[21103.508619] 656:22f
[21103.508623] 308:17f
[21103.508628] 763:22f
[21103.508633] 230:17f
[21103.508637] 798:22f
[21103.508642] 168:17f
[21103.508647] 1024:22f
[21103.508651] 10:17f
[21103.508656] 964:17f
[21103.508661] 225:22f
[21103.508665] 773:17f
[21103.508670] 391:22f
[21103.508675] 726:17f
[21103.508680] 349:22f
[21103.508684] 645:17f
[21103.508689] 320:22f
[21103.508694] 646:17f
[21103.508698] 454:22f
[21103.508703] 591:17f
[21103.508708] 375:22f
[21103.508713] 598:17f
[21103.508717] 579:22f
[21103.508722] 496:17f
[21103.508727] 569:22f
[21103.508731] 398:17f
[21103.508736] 846:22f
[21103.508741] 162:17f
[21103.508745] 952:22f
[21103.508750] 1:27f
[21103.508755] 966:22f
[21103.508759] 45:17f
[21103.508764] 1046:17f
[21103.508769] 2:22f
[21103.508773] 963:17f
[21103.508778] 38:22f
[21103.508783] 976:17f
[21103.508787] 3:22f
[21103.508792] 968:17f
[21103.508797] 138:22f
[21103.508801] 919:17f
[21103.508806] 209:22f
[21103.508811] 757:17f
[21103.508816] 370:22f
[21103.508820] 599:17f
[21103.508825] 539:22f
[21103.508830] 436:17f
[21103.508834] 563:22f
[21103.508839] 408:17f
[21103.508844] 751:22f
[21103.508848] 271:17f
[21103.508853] 725:22f
[21103.508858] 263:17f
[21103.508863] 950:22f
[21103.508867] 45:17f
[21103.508872] 983:17f
[21103.508877] 37:22f
[21103.508881] 333:18f
[21103.508886] 1353:22f
[21103.508891] 525:27f
[21103.508896] 122:17f
[21103.508900] 861:27f
[21103.508905] 945:27f
[21103.508909] 951:27f
[21103.508914] 1120:22f
[21103.508919] 882:17f
[21103.508924] 269:22f
[21103.508928] 1296:27f
[21103.508933] 1245:27f
[21103.508938] 966:27f
[21103.508943] 946:17f
[21103.508947] 199:22f
[21103.508952] 1294:17f
