[ 4201.708319] 4:22f
[ 4201.708324] 979:17f
[ 4201.708329] 18:22f
[ 4201.708334] 984:17f
[ 4201.708338] 17:22f
[ 4201.708343] 989:17f
[ 4201.708347] 14:22f
[ 4201.708352] 988:17f
[ 4201.708357] 23:22f
[ 4201.708361] 985:17f
[ 4201.708366] 13:22f
[ 4201.708370] 991:17f
[ 4201.708375] 10:22f
[ 4201.708380] 988:17f
[ 4201.708384] 9:22f
[ 4201.708389] 996:22f
[ 4201.708393] 22:17f
[ 4201.708398] 1003:22f
[ 4201.708403] 3:17f
[ 4201.708407] 969:17f
[ 4201.708412] 1:22f
[ 4201.708417] 995:17f
[ 4201.708421] 7:22f
[ 4201.708426] 989:17f
[ 4201.708430] 22:22f
[ 4201.708435] 1014:17f
[ 4201.708440] 1:22f
[ 4201.708444] 984:17f
[ 4201.708449] 2:22f
[ 4201.708453] 998:22f
[ 4201.708458] 3:17f
[ 4201.708463] 1000:22f
[ 4201.708467] 10:17f
[ 4201.708472] 971:22f
[ 4201.708477] 26:17f
[ 4201.708481] 990:22f
[ 4201.708486] 45:17f
[ 4201.708490] 953:22f
[ 4201.708495] 54:17f
[ 4201.708500] 942:22f
[ 4201.708504] 31:17f
[ 4201.708509] 977:22f
[ 4201.708513] 37:17f
[ 4201.708518] 961:22f
[ 4201.708523] 31:17f
[ 4201.708527] 967:22f
[ 4201.708532] 39:17f
[ 4201.708537] 1012:17f
[ 4201.708541] 9:22f
[ 4201.708546] 968:22f
[ 4201.708551] 88:17f
[ 4201.708555] 925:22f
[ 4201.708560] 45:17f
[ 4201.708564] 954:22f
[ 4201.708569] 84:17f
[ 4201.708574] 982:17f
[ 4201.708578] 21:22f
[ 4201.708583] 970:22f
[ 4201.708587] 42:17f
[ 4201.708592] 968:22f
[ 4201.708597] 41:17f
[ 4201.708601] 957:22f
[ 4201.708606] 15:17f
[ 4201.708610] 1011:17f
[ 4201.708615] 996:17f
[ 4201.708620] 993:17f
[ 4201.708624] 1060:17f
[ 4201.708629] 4682:17f
[ 4201.708634] 1431:22f
[ 4201.708638] 2169:22f
[ 4201.708643] 3783:27f
[ 4201.708648] 1036:22f
[ 4201.708652] 2468:17f
[ 4201.708657] 88:22f
[ 4201.708661] 5881:17f
[ 4201.708666] 3734:22f
[ 4201.708671] 1351:27f
[ 4201.708675] 1012:27f
[ 4201.708680] 985:27f
[ 4201.708685] 1036:27f
[ 4201.708689] 1052:27f
[ 4201.708694] 975:27f
[ 4201.708699] 1031:27f
[ 4201.708703] 996:27f
[ 4201.708708] 1139:27f
[ 4201.708712] 1229:27f
[ 4201.708717] 991:27f
[ 4201.708722] 1024:27f
[ 4201.708726] 1153:27f
[ 4201.708731] 1010:27f
[ 4201.708736] 1009:27f
[ 4201.708740] 997:27f
[ 4201.708745] 1028:27f
[ 4201.708750] 986:27f
[ 4201.708754] 1087:18f
[ 4201.708759] 23:27f
[ 4201.708764] 972:27f
[ 4201.708768] 1047:27f
[ 4201.708773] 1020:27f
[ 4201.708778] 970:27f
[ 4201.708782] 1039:27f
[ 4201.708787] 982:27f
[ 4201.708792] 997:27f
[ 4201.708796] 1017:27f
[ 4201.708801] 1398:27f
[ 4201.708806] 970:27f
[ 4201.708810] 1085:27f
[ 4201.708815] 1012:27f
[ 4201.708820] 987:27f
[ 4201.708824] 1228:27f
[ 4201.708829] 998:27f
[ 4201.708833] 1193:17f
[ 4201.708838] 142:22f
[ 4201.708843] 951:27f
[ 4201.708847] 1034:27f
[ 4201.708852] 979:27f
[ 4201.708857] 1083:17f
[ 4201.708861] 1067:27f
[ 4201.708866] 1185:27f
[ 4201.708871] 966:27f
[ 4201.708875] 972:27f
[ 4201.708880] 1034:27f
[ 4201.708885] 979:27f
[ 4201.708889] 1026:27f
[ 4201.708894] 986:27f
[ 4201.708899] 1034:27f
[ 4201.708903] 991:27f
[ 4201.708908] 1028:27f
[ 4201.708913] 985:27f
[ 4201.708917] 1042:27f
[ 4201.708922] 981:27f
[ 4201.708927] 1034:27f
[ 4201.708931] 982:27f
[ 4201.708936] 1032:27f
[ 4201.708941] 975:27f
[ 4201.708945] 1008:27f
[ 4201.708950] 987:27f
[ 4201.708955] 1437:27f
[ 4201.708959] 1011:27f
[ 4201.708964] 1187:27f
[ 4201.708969] 995:27f
[ 4201.708973] 996:27f
[ 4201.708978] 1012:27f
[ 4201.708983] 988:27f
[ 4201.708987] 1005:27f
[ 4201.708992] 1114:27f
[ 4201.708997] 1009:27f
[ 4201.709001] 994:27f
[ 4201.709006] 1263:27f
[ 4201.709011] 1009:27f
[ 4201.709015] 1046:27f
[ 4201.709020] 982:27f
[ 4201.709025] 1003:27f
[ 4201.709030] 1431:27f
[ 4201.709034] 1006:27f
[ 4201.709039] 1002:27f
[ 4201.709044] 1094:27f
[ 4201.709048] 967:27f
[ 4201.709053] 1009:27f
[ 4201.709058] 1014:27f
[ 4201.709062] 988:27f
[ 4201.709067] 1014:27f
[ 4201.709072] 1014:27f
[ 4201.709077] 999:27f
[ 4201.709081] 1003:27f
[ 4201.709086] 1007:27f
[ 4201.709090] 1421:27f
[ 4201.709095] 1089:27f
[ 4201.709100] 966:27f
[ 4201.709105] 1025:27f
[ 4201.709109] 1659:27f
[ 4201.709114] 1006:27f
[ 4201.709119] 1006:27f
[ 4201.709123] 996:27f
[ 4201.709128] 1237:27f
[ 4201.709133] 975:27f
[ 4201.709137] 1009:27f
[ 4201.709142] 984:27f
[ 4201.709147] 1011:27f
[ 4201.709152] 994:27f
[ 4201.709156] 1000:27f
[ 4201.709161] 1046:27f
[ 4201.709166] 985:27f
[ 4201.709170] 1009:27f
[ 4201.709175] 992:27f
[ 4201.709180] 1006:27f
[ 4201.709184] 1008:27f
[ 4201.709189] 996:27f
[ 4201.709194] 1008:27f
[ 4201.709199] 998:27f
[ 4201.709203] 1003:27f
[ 4201.709208] 1049:27f
[ 4201.709213] 452:18f
[ 4201.709217] 531:27f
[ 4201.709222] 999:27f
[ 4201.709227] 2873:22f
[ 4201.709231] 739:17f
[ 4201.709236] 286:22f
[ 4201.709241] 971:22f
[ 4201.709245] 1062:22f
[ 4201.709250] 621:17f
[ 4201.709255] 330:22f
[ 4201.709259] 669:17f
[ 4201.709264] 346:22f
[ 4201.709269] 639:17f
[ 4201.709273] 340:22f
