[12276.523461] 955:22f
[12276.523466] 553:17f
[12276.523471] 954:27f
[12276.523476] 979:27f
[12276.523481] 964:27f
[12276.523485] 974:27f
[12276.523490] 986:27f
[12276.523495] 973:27f
[12276.523499] 1003:27f
[12276.523504] 963:27f
[12276.523509] 1144:22f
[12276.523513] 175:17f
[12276.523518] 928:27f
[12276.523523] 964:27f
[12276.523527] 931:22f
[12276.523532] 1034:22f
[12276.523537] 30:17f
[12276.523541] 1122:27f
[12276.523546] 967:27f
[12276.523551] 948:27f
[12276.523555] 991:27f
[12276.523560] 1303:27f
[12276.523565] 895:17f
[12276.523569] 142:22f
[12276.523574] 1008:27f
[12276.523579] 967:27f
[12276.523583] 965:27f
[12276.523588] 1009:22f
[12276.523593] 241:17f
[12276.523597] 996:27f
[12276.523602] 975:27f
[12276.523607] 1013:27f
[12276.523611] 967:27f
[12276.523616] 1062:27f
[12276.523621] 1167:27f
[12276.523626] 996:27f
[12276.523630] 960:27f
[12276.523635] 4:22f
[12276.523640] 970:17f
[12276.523644] 496:22f
[12276.523649] 1019:27f
[12276.523654] 968:27f
[12276.523658] 986:22f
[12276.523663] 10:27f
[12276.523668] 985:17f
[12276.523672] 945:22f
[12276.523677] 1101:17f
[12276.523681] 826:22f
[12276.523686] 1036:27f
[12276.523691] 948:27f
[12276.523696] 1015:27f
[12276.523700] 975:27f
[12276.523705] 991:17f
[12276.523709] 780:22f
[12276.523714] 216:17f
[12276.523719] 959:27f
[12276.523723] 971:27f
[12276.523728] 964:27f
[12276.523733] 951:27f
[12276.523737] 5:22f
[12276.523742] 997:27f
[12276.523746] 1023:27f
[12276.523751] 1012:27f
[12276.523756] 955:27f
[12276.523760] 382:18f
[12276.523765] 1321:27f
[12276.523770] 1390:22f
[12276.523774] 5:17f
[12276.523779] 974:17f
[12276.523784] 142:22f
[12276.523788] 1078:17f
[12276.523793] 2:22f
[12276.523798] 1030:17f
[12276.523802] 143:22f
[12276.523807] 979:22f
[12276.523811] 53:17f
[12276.523816] 1085:27f
[12276.523821] 923:22f
[12276.523825] 93:17f
[12276.523830] 926:22f
[12276.523835] 60:17f
[12276.523839] 917:22f
[12276.523844] 186:17f
[12276.523849] 913:22f
[12276.523853] 69:17f
[12276.523858] 986:22f
[12276.523862] 48:17f
[12276.523867] 1129:22f
[12276.523872] 66:17f
[12276.523876] 950:22f
[12276.523881] 90:17f
[12276.523885] 992:27f
[12276.523890] 1019:22f
[12276.523895] 98:17f
[12276.523899] 950:22f
[12276.523904] 11:17f
[12276.523909] 976:22f
[12276.523913] 19:17f
[12276.523918] 978:22f
[12276.523922] 154:17f
[12276.523927] 837:22f
[12276.523932] 251:17f
[12276.523936] 771:22f
[12276.523941] 219:17f
[12276.523946] 745:22f
[12276.523950] 498:17f
[12276.523955] 496:22f
[12276.523959] 499:17f
[12276.523964] 706:22f
[12276.523969] 255:17f
[12276.523973] 845:22f
[12276.523978] 165:17f
[12276.523983] 803:22f
[12276.523987] 239:17f
[12276.523992] 928:22f
[12276.523996] 40:17f
[12276.524001] 933:22f
[12276.524006] 150:17f
[12276.524010] 965:17f
[12276.524015] 108:22f
[12276.524020] 900:17f
[12276.524024] 213:22f
[12276.524029] 859:17f
[12276.524033] 286:22f
[12276.524038] 720:17f
[12276.524043] 250:22f
[12276.524047] 722:17f
[12276.524052] 423:22f
[12276.524057] 787:17f
[12276.524061] 181:22f
[12276.524066] 817:17f
[12276.524071] 398:22f
[12276.524075] 601:17f
[12276.524080] 627:22f
[12276.524084] 460:17f
[12276.524089] 525:22f
[12276.524094] 673:17f
[12276.524098] 416:22f
[12276.524103] 867:17f
[12276.524108] 277:22f
[12276.524113] 689:17f
[12276.524117] 287:22f
[12276.524122] 691:17f
[12276.524126] 286:22f
[12276.524131] 709:17f
[12276.524136] 487:22f
[12276.524140] 510:17f
[12276.524145] 447:22f
[12276.524150] 779:17f
[12276.524154] 302:22f
[12276.524159] 876:17f
[12276.524164] 206:22f
[12276.524168] 935:17f
[12276.524173] 34:22f
[12276.524177] 1019:22f
[12276.524182] 118:17f
[12276.524187] 849:22f
[12276.524191] 130:17f
[12276.524196] 1063:22f
[12276.524201] 122:17f
[12276.524205] 840:22f
[12276.524210] 383:17f
[12276.524215] 692:22f
[12276.524219] 276:17f
[12276.524224] 674:22f
[12276.524228] 401:17f
[12276.524233] 807:22f
[12276.524238] 305:17f
[12276.524242] 789:22f
[12276.524247] 301:17f
[12276.524252] 693:22f
[12276.524256] 293:17f
[12276.524261] 744:18f
[12276.524266] 1316:27f
[12276.524270] 229:22f
[12276.524275] 109:17f
[12276.524279] 632:27f
[12276.524284] 946:27f
[12276.524289] 982:27f
[12276.524293] 9:17f
[12276.524298] 953:27f
[12276.524302] 959:27f
[12276.524307] 970:17f
[12276.524312] 447:22f
[12276.524316] 548:17f
