[ 4490.080032] 4857:22f
[ 4490.080037] 130:17f
[ 4490.080041] 7587:22f
[ 4490.080046] 142:17f
[ 4490.080051] 2748:27f
[ 4490.080055] 4819:27f
[ 4490.080060] 911:22f
[ 4490.080065] 60:17f
[ 4490.080069] 6754:22f
[ 4490.080074] 148:17f
[ 4490.080079] 4569:27f
[ 4490.080084] 1012:27f
[ 4490.080089] 2138:17f
[ 4490.080093] 1159:22f
[ 4490.080098] 8955:27f
[ 4490.080103] 1470:17f
[ 4490.080107] 1573:22f
[ 4490.080112] 2698:17f
[ 4490.080117] 3913:22f
[ 4490.080121] 3487:22f
[ 4490.080126] 1559:17f
[ 4490.080131] 3074:27f
[ 4490.080136] 3758:27f
[ 4490.080140] 1954:17f
[ 4490.080145] 898:22f
[ 4490.080150] 3347:17f
[ 4490.080155] 1059:22f
[ 4490.080159] 3258:22f
[ 4490.080164] 1226:27f
[ 4490.080169] 3996:17f
[ 4490.080173] 1767:17f
[ 4490.080178] 608:22f
[ 4490.080183] 653:18f
[ 4490.080188] 5581:17f
[ 4490.080192] 968:17f
[ 4490.080197] 966:17f
[ 4490.080202] 950:17f
[ 4490.080206] 625:22f
[ 4490.080211] 344:17f
[ 4490.080216] 624:22f
[ 4490.080220] 315:17f
[ 4490.080225] 661:22f
[ 4490.080230] 309:17f
[ 4490.080234] 622:22f
[ 4490.080239] 367:17f
[ 4490.080244] 582:22f
[ 4490.080248] 387:17f
[ 4490.080253] 602:22f
[ 4490.080258] 371:17f
[ 4490.080263] 605:22f
[ 4490.080267] 340:17f
[ 4490.080272] 602:22f
[ 4490.080277] 377:17f
[ 4490.080281] 592:22f
[ 4490.080286] 348:17f
[ 4490.080291] 614:22f
[ 4490.080295] 375:17f
[ 4490.080300] 570:22f
[ 4490.080305] 370:17f
[ 4490.080309] 579:22f
[ 4490.080314] 390:17f
[ 4490.080319] 602:22f
[ 4490.080323] 347:17f
[ 4490.080328] 639:22f
[ 4490.080333] 374:17f
[ 4490.080338] 575:22f
[ 4490.080342] 372:17f
[ 4490.080347] 579:22f
[ 4490.080352] 414:17f
[ 4490.080356] 537:22f
[ 4490.080361] 402:17f
[ 4490.080366] 588:22f
[ 4490.080370] 352:17f
[ 4490.080375] 592:22f
[ 4490.080380] 397:17f
[ 4490.080384] 572:22f
[ 4490.080389] 397:17f
[ 4490.080394] 571:22f
[ 4490.080398] 398:17f
[ 4490.080403] 552:22f
[ 4490.080408] 443:17f
[ 4490.080413] 495:22f
[ 4490.080417] 466:17f
[ 4490.080422] 503:22f
[ 4490.080427] 441:17f
[ 4490.080431] 548:22f
[ 4490.080436] 421:17f
[ 4490.080441] 542:22f
[ 4490.080445] 398:17f
[ 4490.080450] 574:22f
[ 4490.080455] 421:17f
[ 4490.080459] 521:22f
[ 4490.080464] 462:17f
[ 4490.080469] 507:22f
[ 4490.080473] 442:17f
[ 4490.080478] 527:22f
[ 4490.080483] 462:17f
[ 4490.080487] 526:22f
[ 4490.080492] 467:17f
[ 4490.080497] 482:22f
[ 4490.080502] 493:17f
[ 4490.080506] 467:22f
[ 4490.080511] 475:17f
[ 4490.080515] 528:22f
[ 4490.080520] 462:17f
[ 4490.080525] 484:22f
[ 4490.080530] 465:17f
[ 4490.080534] 504:22f
[ 4490.080539] 445:17f
[ 4490.080544] 503:22f
[ 4490.080548] 489:17f
[ 4490.080553] 539:22f
[ 4490.080558] 415:17f
[ 4490.080562] 535:22f
[ 4490.080567] 430:17f
[ 4490.080572] 551:22f
[ 4490.080576] 410:17f
[ 4490.080581] 559:22f
[ 4490.080586] 414:17f
[ 4490.080590] 579:22f
[ 4490.080595] 370:17f
[ 4490.080600] 576:22f
[ 4490.080605] 413:17f
[ 4490.080609] 537:22f
[ 4490.080614] 452:17f
[ 4490.080619] 535:22f
[ 4490.080623] 455:17f
[ 4490.080628] 496:22f
[ 4490.080633] 473:17f
[ 4490.080637] 516:22f
[ 4490.080642] 468:17f
[ 4490.080647] 483:22f
[ 4490.080652] 495:17f
[ 4490.080656] 446:22f
[ 4490.080661] 500:17f
[ 4490.080665] 463:22f
[ 4490.080670] 486:17f
[ 4490.080675] 460:22f
[ 4490.080680] 490:17f
[ 4490.080684] 459:22f
[ 4490.080689] 490:17f
[ 4490.080694] 499:22f
[ 4490.080698] 470:17f
[ 4490.080703] 519:22f
[ 4490.080708] 419:17f
[ 4490.080712] 570:22f
[ 4490.080717] 429:17f
[ 4490.080722] 510:22f
[ 4490.080727] 472:17f
[ 4490.080731] 497:22f
[ 4490.080736] 529:17f
[ 4490.080740] 430:22f
[ 4490.080745] 514:17f
[ 4490.080750] 430:22f
[ 4490.080755] 519:17f
[ 4490.080759] 450:22f
[ 4490.080764] 488:17f
[ 4490.080769] 450:22f
[ 4490.080773] 519:17f
[ 4490.080778] 430:22f
[ 4490.080783] 516:17f
[ 4490.080788] 461:22f
[ 4490.080792] 479:17f
[ 4490.080797] 502:22f
[ 4490.080802] 487:17f
[ 4490.080806] 503:22f
[ 4490.080811] 467:17f
[ 4490.080816] 505:22f
[ 4490.080820] 451:17f
[ 4490.080825] 515:22f
[ 4490.080830] 467:17f
[ 4490.080834] 472:22f
[ 4490.080839] 472:17f
[ 4490.080844] 484:22f
[ 4490.080848] 459:17f
[ 4490.080853] 482:22f
[ 4490.080858] 507:17f
[ 4490.080863] 442:22f
[ 4490.080867] 496:17f
[ 4490.080872] 442:22f
[ 4490.080877] 548:17f
[ 4490.080881] 441:22f
[ 4490.080886] 580:17f
[ 4490.080891] 413:22f
[ 4490.080895] 550:17f
[ 4490.080900] 395:22f
[ 4490.080905] 552:17f
[ 4490.080909] 397:22f
[ 4490.080914] 542:17f
[ 4490.080919] 407:22f
[ 4490.080923] 561:17f
[ 4490.080928] 378:22f
[ 4490.080933] 595:17f
[ 4490.080938] 347:22f
[ 4490.080942] 593:17f
[ 4490.080947] 373:22f
[ 4490.080952] 662:17f
[ 4490.080956] 284:22f
[ 4490.080961] 962:22f
[ 4490.080966] 950:22f
[ 4490.080970] 242:17f
[ 4490.080975] 721:22f
[ 4490.080980] 950:22f
[ 4490.080984] 3212:27f
[ 4490.080989] 968:27f
[ 4490.080994] 952:27f
[ 4490.080998] 944:27f
[ 4490.081003] 935:22f
[ 4490.081008] 19:17f
[ 4490.081013] 1025:27f
[ 4490.081017] 990:27f
[ 4490.081022] 1280:27f
[ 4490.081027] 973:27f
[ 4490.081031] 963:27f
[ 4490.081036] 926:22f
[ 4490.081041] 1035:27f
[ 4490.081045] 977:17f
[ 4490.081050] 11:27f
[ 4490.081055] 982:27f
[ 4490.081060] 949:27f
[ 4490.081064] 970:27f
[ 4490.081069] 993:27f
[ 4490.081074] 960:27f
[ 4490.081079] 986:22f
[ 4490.081083] 961:27f
[ 4490.081088] 947:27f
[ 4490.081093] 941:17f
[ 4490.081097] 984:27f
[ 4490.081102] 985:27f
[ 4490.081107] 964:27f
[ 4490.081111] 961:27f
[ 4490.081116] 925:22f
[ 4490.081121] 962:27f
[ 4490.081125] 948:27f
[ 4490.081130] 985:17f
[ 4490.081135] 997:27f
[ 4490.081140] 940:27f
[ 4490.081144] 989:27f
[ 4490.081149] 966:27f
[ 4490.081154] 968:27f
[ 4490.081158] 13:22f
[ 4490.081163] 1095:27f
[ 4490.081168] 939:27f
[ 4490.081172] 970:27f
[ 4490.081177] 975:17f
[ 4490.081182] 958:27f
[ 4490.081186] 969:27f
[ 4490.081191] 967:27f
[ 4490.081196] 946:22f
[ 4490.081200] 1007:27f
[ 4490.081205] 942:27f
[ 4490.081210] 969:27f
[ 4490.081214] 968:17f
[ 4490.081219] 913:27f
[ 4490.081224] 961:27f
[ 4490.081229] 965:27f
[ 4490.081233] 934:22f
[ 4490.081238] 927:27f
[ 4490.081242] 940:27f
[ 4490.081247] 1003:27f
[ 4490.081252] 940:27f
[ 4490.081257] 949:27f
[ 4490.081261] 831:17f
[ 4490.081266] 113:27f
[ 4490.081271] 967:27f
[ 4490.081275] 948:27f
[ 4490.081280] 1089:27f
[ 4490.081285] 850:27f
[ 4490.081290] 970:27f
[ 4490.081294] 970:27f
[ 4490.081299] 950:27f
[ 4490.081304] 945:27f
[ 4490.081308] 1008:27f
[ 4490.081313] 959:27f
[ 4490.081318] 968:27f
[ 4490.081322] 962:27f
[ 4490.081327] 990:27f
[ 4490.081332] 949:27f
[ 4490.081336] 970:27f
[ 4490.081341] 986:27f
[ 4490.081346] 974:22f
[ 4490.081350] 966:27f
[ 4490.081355] 970:27f
[ 4490.081360] 977:27f
[ 4490.081365] 980:27f
[ 4490.081369] 996:27f
[ 4490.081374] 950:27f
[ 4490.081379] 1376:27f
[ 4490.081383] 986:27f
[ 4490.081388] 921:27f
[ 4490.081393] 971:27f
[ 4490.081397] 1000:27f
[ 4490.081402] 955:27f
[ 4490.081407] 970:27f
[ 4490.081411] 949:27f
[ 4490.081416] 996:27f
[ 4490.081421] 979:27f
[ 4490.081425] 945:27f
[ 4490.081430] 949:27f
[ 4490.081435] 938:27f
[ 4490.081439] 970:27f
[ 4490.081444] 993:27f
[ 4490.081449] 941:27f
[ 4490.081454] 1016:27f
[ 4490.081458] 960:27f
[ 4490.081463] 1978:22f
[ 4490.081468] 4629:17f
[ 4490.081472] 937:27f
[ 4490.081477] 4278:22f
[ 4490.081482] 334:18f
[ 4490.081486] 1433:22f
[ 4490.081491] 974:22f
[ 4490.081496] 955:22f
[ 4490.081501] 992:22f
[ 4490.081505] 666:17f
[ 4490.081510] 276:22f
[ 4490.081515] 670:17f
[ 4490.081519] 269:22f
[ 4490.081524] 669:17f
[ 4490.081529] 280:22f
[ 4490.081534] 766:17f
[ 4490.081538] 203:22f
[ 4490.081543] 914:17f
[ 4490.081548] 43:22f
[ 4490.081552] 959:22f
[ 4490.081557] 82:17f
[ 4490.081562] 878:22f
[ 4490.081566] 230:17f
[ 4490.081571] 712:22f
[ 4490.081575] 497:17f
[ 4490.081580] 493:22f
[ 4490.081585] 616:17f
[ 4490.081590] 333:22f
[ 4490.081594] 801:17f
[ 4490.081599] 204:22f
[ 4490.081604] 974:22f
[ 4490.081608] 26:17f
[ 4490.081613] 912:22f
[ 4490.081617] 148:17f
[ 4490.081622] 830:22f
[ 4490.081627] 108:17f
[ 4490.081631] 851:22f
[ 4490.081636] 298:17f
[ 4490.081641] 645:22f
[ 4490.081645] 514:17f
[ 4490.081650] 435:22f
[ 4490.081655] 556:17f
[ 4490.081659] 413:22f
[ 4490.081664] 644:17f
[ 4490.081669] 294:22f
[ 4490.081673] 915:17f
[ 4490.081678] 34:22f
[ 4490.081683] 973:22f
[ 4490.081687] 225:17f
[ 4490.081692] 741:22f
[ 4490.081697] 355:17f
[ 4490.081701] 623:22f
[ 4490.081706] 379:17f
[ 4490.081710] 575:22f
[ 4490.081715] 391:17f
[ 4490.081720] 548:22f
[ 4490.081725] 501:17f
[ 4490.081729] 489:22f
[ 4490.081734] 457:17f
[ 4490.081739] 521:22f
[ 4490.081743] 701:17f
[ 4490.081748] 292:22f
[ 4490.081753] 946:17f
[ 4490.081757] 1:22f
[ 4490.081762] 969:17f
[ 4490.081766] 28:22f
[ 4490.081771] 985:22f
[ 4490.081776] 131:17f
[ 4490.081781] 817:22f
[ 4490.081785] 126:17f
[ 4490.081790] 848:22f
[ 4490.081794] 160:17f
[ 4490.081799] 782:22f
[ 4490.081804] 367:17f
[ 4490.081809] 600:22f
[ 4490.081813] 393:17f
[ 4490.081818] 596:22f
[ 4490.081822] 569:17f
[ 4490.081827] 369:22f
[ 4490.081832] 660:17f
[ 4490.081836] 342:22f
[ 4490.081841] 658:17f
[ 4490.081846] 301:22f
[ 4490.081851] 780:17f
[ 4490.081855] 164:22f
[ 4490.081860] 969:22f
[ 4490.081865] 119:17f
[ 4490.081869] 823:22f
[ 4490.081874] 139:17f
[ 4490.081879] 807:22f
[ 4490.081883] 225:17f
[ 4490.081888] 713:22f
[ 4490.081893] 515:17f
[ 4490.081897] 474:22f
[ 4490.081902] 465:17f
[ 4490.081907] 502:22f
[ 4490.081911] 488:17f
[ 4490.081916] 471:22f
[ 4490.081921] 678:17f
[ 4490.081925] 266:22f
[ 4490.081930] 729:17f
[ 4490.081935] 219:22f
[ 4490.081939] 724:17f
[ 4490.081944] 225:22f
[ 4490.081948] 724:17f
[ 4490.081953] 246:22f
[ 4490.081958] 769:17f
[ 4490.081963] 186:22f
[ 4490.081967] 777:17f
[ 4490.081972] 173:22f
[ 4490.081977] 1009:22f
[ 4490.081981] 70:17f
[ 4490.081986] 892:22f
[ 4490.081990] 152:17f
[ 4490.081995] 792:22f
[ 4490.082000] 158:17f
[ 4490.082004] 831:22f
[ 4490.082009] 378:17f
[ 4490.082014] 571:22f
[ 4490.082018] 458:17f
[ 4490.082023] 531:22f
[ 4490.082028] 609:17f
[ 4490.082032] 360:22f
[ 4490.082037] 604:17f
[ 4490.082042] 334:22f
[ 4490.082046] 753:17f
[ 4490.082051] 251:22f
[ 4490.082056] 903:17f
[ 4490.082060] 59:22f
[ 4490.082065] 945:22f
[ 4490.082069] 117:17f
[ 4490.082074] 882:22f
[ 4490.082079] 267:17f
[ 4490.082083] 720:22f
[ 4490.082088] 473:17f
[ 4490.082093] 487:22f
[ 4490.082097] 597:17f
[ 4490.082102] 352:22f
[ 4490.082107] 717:17f
[ 4490.082111] 272:22f
[ 4490.082116] 777:17f
[ 4490.082120] 189:22f
[ 4490.082125] 979:22f
[ 4490.082130] 943:22f
[ 4490.082135] 871:17f
[ 4490.082139] 124:22f
[ 4490.082144] 942:22f
[ 4490.082149] 970:22f
[ 4490.082153] 939:22f
[ 4490.082158] 939:22f
[ 4490.082162] 977:22f
[ 4490.082167] 960:22f
[ 4490.082172] 88:17f
[ 4490.082177] 855:22f
[ 4490.082181] 949:22f
[ 4490.082186] 4096:17f
[ 4490.082191] 1390:22f
[ 4490.082195] 4516:17f
[ 4490.082200] 2978:27f
[ 4490.082205] 984:22f
[ 4490.082209] 1927:17f
[ 4490.082214] 5031:22f
[ 4490.082219] 870:17f
[ 4490.082224] 2351:27f
[ 4490.082228] 3554:17f
[ 4490.082233] 945:22f
[ 4490.082238] 4475:17f
[ 4490.082242] 3246:22f
[ 4490.082247] 2177:17f
[ 4490.082252] 2362:27f
[ 4490.082256] 3066:17f
[ 4490.082261] 109:22f
[ 4490.082266] 5323:17f
[ 4490.082270] 2413:22f
[ 4490.082275] 2349:27f
[ 4490.082280] 1096:17f
[ 4490.082284] 4274:22f
[ 4490.082289] 723:17f
[ 4490.082294] 2305:27f
[ 4490.082299] 1831:27f
[ 4490.082303] 1980:17f
[ 4490.082308] 2019:22f
[ 4490.082312] 682:17f
[ 4490.082317] 3803:17f
[ 4490.082322] 1279:22f
[ 4490.082327] 1742:27f
[ 4490.082331] 3425:17f
[ 4490.082336] 1453:22f
[ 4490.082340] 2442:17f
[ 4490.082345] 830:22f
[ 4490.082350] 2103:17f
[ 4490.082355] 5744:22f
[ 4490.082359] 2211:27f
[ 4490.082364] 1259:22f
[ 4490.082369] 653:17f
[ 4490.082374] 4827:22f
[ 4490.082378] 338:17f
[ 4490.082383] 2996:27f
[ 4490.082388] 2780:17f
[ 4490.082392] 840:22f
[ 4490.082397] 5257:22f
[ 4490.082402] 2300:17f
[ 4490.082406] 2201:18f
[ 4490.082411] 1250:22f
[ 4490.082416] 514:27f
[ 4490.082420] 968:27f
[ 4490.082425] 947:27f
[ 4490.082430] 969:27f
[ 4490.082434] 985:27f
[ 4490.082439] 982:27f
[ 4490.082444] 949:27f
[ 4490.082448] 970:27f
[ 4490.082453] 940:27f
[ 4490.082458] 976:27f
[ 4490.082462] 1106:27f
[ 4490.082467] 1019:27f
[ 4490.082472] 920:27f
[ 4490.082477] 938:27f
[ 4490.082481] 996:27f
[ 4490.082486] 963:27f
[ 4490.082490] 1040:27f
[ 4490.082495] 962:27f
[ 4490.082500] 957:27f
[ 4490.082505] 934:27f
[ 4490.082509] 987:27f
[ 4490.082514] 989:27f
[ 4490.082518] 938:27f
[ 4490.082523] 974:27f
[ 4490.082528] 1039:27f
[ 4490.082532] 963:27f
[ 4490.082537] 970:27f
[ 4490.082542] 988:27f
[ 4490.082547] 988:27f
[ 4490.082551] 1027:27f
[ 4490.082556] 944:27f
[ 4490.082561] 946:27f
[ 4490.082565] 967:27f
[ 4490.082570] 1119:27f
[ 4490.082575] 982:27f
[ 4490.082579] 963:27f
[ 4490.082584] 949:27f
[ 4490.082589] 950:27f
[ 4490.082593] 938:27f
[ 4490.082598] 990:27f
[ 4490.082603] 969:27f
[ 4490.082607] 963:27f
[ 4490.082612] 944:27f
[ 4490.082617] 989:27f
[ 4490.082621] 977:27f
[ 4490.082626] 941:27f
[ 4490.082631] 947:27f
[ 4490.082635] 963:27f
[ 4490.082640] 999:27f
[ 4490.082645] 1001:27f
[ 4490.082649] 957:27f
[ 4490.082654] 940:27f
[ 4490.082659] 940:27f
[ 4490.082663] 990:27f
[ 4490.082668] 938:27f
[ 4490.082673] 996:27f
[ 4490.082677] 1011:27f
[ 4490.082682] 985:27f
